sample_id,group,label,source_split,split
mango_6.csv::w8,data\raw\SmellNet\base_data\testing\mango\mango_6.csv,mango,test,test
mint_6.csv::w0,data\raw\SmellNet\base_data\testing\mint\mint_6.csv,mint,test,test
mint_6.csv::w1,data\raw\SmellNet\base_data\testing\mint\mint_6.csv,mint,test,test
mint_6.csv::w2,data\raw\SmellNet\base_data\testing\mint\mint_6.csv,mint,test,test
mint_6.csv::w3,data\raw\SmellNet\base_data\testing\mint\mint_6.csv,mint,test,test
mint_6.csv::w4,data\raw\SmellNet\base_data\testing\mint\mint_6.csv,mint,test,test
mint_6.csv::w5,data\raw\SmellNet\base_data\testing\mint\mint_6.csv,mint,test,test
mint_6.csv::w6,data\raw\SmellNet\base_data\testing\mint\mint_6.csv,mint,test,test
mint_6.csv::w7,data\raw\SmellNet\base_data\testing\mint\mint_6.csv,mint,test,test
mint_6.csv::w8,data\raw\SmellNet\base_data\testing\mint\mint_6.csv,mint,test,test
mugwort_6.csv::w0,data\raw\SmellNet\base_data\testing\mugwort\mugwort_6.csv,mugwort,test,test
mugwort_6.csv::w1,data\raw\SmellNet\base_data\testing\mugwort\mugwort_6.csv,mugwort,test,test
mugwort_6.csv::w2,data\raw\SmellNet\base_data\testing\mugwort\mugwort_6.csv,mugwort,test,test
mugwort_6.csv::w3,data\raw\SmellNet\base_data\testing\mugwort\mugwort_6.csv,mugwort,test,test
mugwort_6.csv::w4,data\raw\SmellNet\base_data\testing\mugwort\mugwort_6.csv,mugwort,test,test
mugwort_6.csv::w5,data\raw\SmellNet\base_data\testing\mugwort\mugwort_6.csv,mugwort,test,test
mugwort_6.csv::w6,data\raw\SmellNet\base_data\testing\mugwort\mugwort_6.csv,mugwort,test,test
mugwort_6.csv::w7,data\raw\SmellNet\base_data\testing\mugwort\mugwort_6.csv,mugwort,test,test
mugwort_6.csv::w8,data\raw\SmellNet\base_data\testing\mugwort\mugwort_6.csv,mugwort,test,test
mustard_6.csv::w0,data\raw\SmellNet\base_data\testing\mustard\mustard_6.csv,mustard,test,test
mustard_6.csv::w1,data\raw\SmellNet\base_data\testing\mustard\mustard_6.csv,mustard,test,test
mustard_6.csv::w2,data\raw\SmellNet\base_data\testing\mustard\mustard_6.csv,mustard,test,test
mustard_6.csv::w3,data\raw\SmellNet\base_data\testing\mustard\mustard_6.csv,mustard,test,test
mustard_6.csv::w4,data\raw\SmellNet\base_data\testing\mustard\mustard_6.csv,mustard,test,test
mustard_6.csv::w5,data\raw\SmellNet\base_data\testing\mustard\mustard_6.csv,mustard,test,test
mustard_6.csv::w6,data\raw\SmellNet\base_data\testing\mustard\mustard_6.csv,mustard,test,test
mustard_6.csv::w7,data\raw\SmellNet\base_data\testing\mustard\mustard_6.csv,mustard,test,test
mustard_6.csv::w8,data\raw\SmellNet\base_data\testing\mustard\mustard_6.csv,mustard,test,test
nutmeg_6.csv::w0,data\raw\SmellNet\base_data\testing\nutmeg\nutmeg_6.csv,nutmeg,test,test
nutmeg_6.csv::w1,data\raw\SmellNet\base_data\testing\nutmeg\nutmeg_6.csv,nutmeg,test,test
nutmeg_6.csv::w2,data\raw\SmellNet\base_data\testing\nutmeg\nutmeg_6.csv,nutmeg,test,test
nutmeg_6.csv::w3,data\raw\SmellNet\base_data\testing\nutmeg\nutmeg_6.csv,nutmeg,test,test
nutmeg_6.csv::w4,data\raw\SmellNet\base_data\testing\nutmeg\nutmeg_6.csv,nutmeg,test,test
nutmeg_6.csv::w5,data\raw\SmellNet\base_data\testing\nutmeg\nutmeg_6.csv,nutmeg,test,test
nutmeg_6.csv::w6,data\raw\SmellNet\base_data\testing\nutmeg\nutmeg_6.csv,nutmeg,test,test
nutmeg_6.csv::w7,data\raw\SmellNet\base_data\testing\nutmeg\nutmeg_6.csv,nutmeg,test,test
nutmeg_6.csv::w8,data\raw\SmellNet\base_data\testing\nutmeg\nutmeg_6.csv,nutmeg,test,test
oregano_6.csv::w0,data\raw\SmellNet\base_data\testing\oregano\oregano_6.csv,oregano,test,test
oregano_6.csv::w1,data\raw\SmellNet\base_data\testing\oregano\oregano_6.csv,oregano,test,test
oregano_6.csv::w2,data\raw\SmellNet\base_data\testing\oregano\oregano_6.csv,oregano,test,test
oregano_6.csv::w3,data\raw\SmellNet\base_data\testing\oregano\oregano_6.csv,oregano,test,test
oregano_6.csv::w4,data\raw\SmellNet\base_data\testing\oregano\oregano_6.csv,oregano,test,test
oregano_6.csv::w5,data\raw\SmellNet\base_data\testing\oregano\oregano_6.csv,oregano,test,test
oregano_6.csv::w6,data\raw\SmellNet\base_data\testing\oregano\oregano_6.csv,oregano,test,test
oregano_6.csv::w7,data\raw\SmellNet\base_data\testing\oregano\oregano_6.csv,oregano,test,test
oregano_6.csv::w8,data\raw\SmellNet\base_data\testing\oregano\oregano_6.csv,oregano,test,test
peach_6.csv::w0,data\raw\SmellNet\base_data\testing\peach\peach_6.csv,peach,test,test
peach_6.csv::w1,data\raw\SmellNet\base_data\testing\peach\peach_6.csv,peach,test,test
peach_6.csv::w2,data\raw\SmellNet\base_data\testing\peach\peach_6.csv,peach,test,test
peach_6.csv::w3,data\raw\SmellNet\base_data\testing\peach\peach_6.csv,peach,test,test
peach_6.csv::w4,data\raw\SmellNet\base_data\testing\peach\peach_6.csv,peach,test,test
peach_6.csv::w5,data\raw\SmellNet\base_data\testing\peach\peach_6.csv,peach,test,test
peach_6.csv::w6,data\raw\SmellNet\base_data\testing\peach\peach_6.csv,peach,test,test
peach_6.csv::w7,data\raw\SmellNet\base_data\testing\peach\peach_6.csv,peach,test,test
peach_6.csv::w8,data\raw\SmellNet\base_data\testing\peach\peach_6.csv,peach,test,test
peanuts_6.csv::w0,data\raw\SmellNet\base_data\testing\peanuts\peanuts_6.csv,peanuts,test,test
peanuts_6.csv::w1,data\raw\SmellNet\base_data\testing\peanuts\peanuts_6.csv,peanuts,test,test
peanuts_6.csv::w2,data\raw\SmellNet\base_data\testing\peanuts\peanuts_6.csv,peanuts,test,test
peanuts_6.csv::w3,data\raw\SmellNet\base_data\testing\peanuts\peanuts_6.csv,peanuts,test,test
peanuts_6.csv::w4,data\raw\SmellNet\base_data\testing\peanuts\peanuts_6.csv,peanuts,test,test
peanuts_6.csv::w5,data\raw\SmellNet\base_data\testing\peanuts\peanuts_6.csv,peanuts,test,test
peanuts_6.csv::w6,data\raw\SmellNet\base_data\testing\peanuts\peanuts_6.csv,peanuts,test,test
peanuts_6.csv::w7,data\raw\SmellNet\base_data\testing\peanuts\peanuts_6.csv,peanuts,test,test
peanuts_6.csv::w8,data\raw\SmellNet\base_data\testing\peanuts\peanuts_6.csv,peanuts,test,test
pear_6.csv::w0,data\raw\SmellNet\base_data\testing\pear\pear_6.csv,pear,test,test
pear_6.csv::w1,data\raw\SmellNet\base_data\testing\pear\pear_6.csv,pear,test,test
pear_6.csv::w2,data\raw\SmellNet\base_data\testing\pear\pear_6.csv,pear,test,test
pear_6.csv::w3,data\raw\SmellNet\base_data\testing\pear\pear_6.csv,pear,test,test
pear_6.csv::w4,data\raw\SmellNet\base_data\testing\pear\pear_6.csv,pear,test,test
pear_6.csv::w5,data\raw\SmellNet\base_data\testing\pear\pear_6.csv,pear,test,test
pear_6.csv::w6,data\raw\SmellNet\base_data\testing\pear\pear_6.csv,pear,test,test
pear_6.csv::w7,data\raw\SmellNet\base_data\testing\pear\pear_6.csv,pear,test,test
pear_6.csv::w8,data\raw\SmellNet\base_data\testing\pear\pear_6.csv,pear,test,test
pecans_6.csv::w0,data\raw\SmellNet\base_data\testing\pecans\pecans_6.csv,pecans,test,test
pecans_6.csv::w1,data\raw\SmellNet\base_data\testing\pecans\pecans_6.csv,pecans,test,test
pecans_6.csv::w2,data\raw\SmellNet\base_data\testing\pecans\pecans_6.csv,pecans,test,test
pecans_6.csv::w3,data\raw\SmellNet\base_data\testing\pecans\pecans_6.csv,pecans,test,test
pecans_6.csv::w4,data\raw\SmellNet\base_data\testing\pecans\pecans_6.csv,pecans,test,test
pecans_6.csv::w5,data\raw\SmellNet\base_data\testing\pecans\pecans_6.csv,pecans,test,test
pecans_6.csv::w6,data\raw\SmellNet\base_data\testing\pecans\pecans_6.csv,pecans,test,test
pecans_6.csv::w7,data\raw\SmellNet\base_data\testing\pecans\pecans_6.csv,pecans,test,test
pecans_6.csv::w8,data\raw\SmellNet\base_data\testing\pecans\pecans_6.csv,pecans,test,test
pili_nut_6.csv::w0,data\raw\SmellNet\base_data\testing\pili_nut\pili_nut_6.csv,pili_nut,test,test
pili_nut_6.csv::w1,data\raw\SmellNet\base_data\testing\pili_nut\pili_nut_6.csv,pili_nut,test,test
pili_nut_6.csv::w2,data\raw\SmellNet\base_data\testing\pili_nut\pili_nut_6.csv,pili_nut,test,test
pili_nut_6.csv::w3,data\raw\SmellNet\base_data\testing\pili_nut\pili_nut_6.csv,pili_nut,test,test
pili_nut_6.csv::w4,data\raw\SmellNet\base_data\testing\pili_nut\pili_nut_6.csv,pili_nut,test,test
pili_nut_6.csv::w5,data\raw\SmellNet\base_data\testing\pili_nut\pili_nut_6.csv,pili_nut,test,test
pili_nut_6.csv::w6,data\raw\SmellNet\base_data\testing\pili_nut\pili_nut_6.csv,pili_nut,test,test
pili_nut_6.csv::w7,data\raw\SmellNet\base_data\testing\pili_nut\pili_nut_6.csv,pili_nut,test,test
pili_nut_6.csv::w8,data\raw\SmellNet\base_data\testing\pili_nut\pili_nut_6.csv,pili_nut,test,test
pineapple_6.csv::w0,data\raw\SmellNet\base_data\testing\pineapple\pineapple_6.csv,pineapple,test,test
pineapple_6.csv::w1,data\raw\SmellNet\base_data\testing\pineapple\pineapple_6.csv,pineapple,test,test
pineapple_6.csv::w2,data\raw\SmellNet\base_data\testing\pineapple\pineapple_6.csv,pineapple,test,test
pineapple_6.csv::w3,data\raw\SmellNet\base_data\testing\pineapple\pineapple_6.csv,pineapple,test,test
pineapple_6.csv::w4,data\raw\SmellNet\base_data\testing\pineapple\pineapple_6.csv,pineapple,test,test
pineapple_6.csv::w5,data\raw\SmellNet\base_data\testing\pineapple\pineapple_6.csv,pineapple,test,test
pineapple_6.csv::w6,data\raw\SmellNet\base_data\testing\pineapple\pineapple_6.csv,pineapple,test,test
pineapple_6.csv::w7,data\raw\SmellNet\base_data\testing\pineapple\pineapple_6.csv,pineapple,test,test
pineapple_6.csv::w8,data\raw\SmellNet\base_data\testing\pineapple\pineapple_6.csv,pineapple,test,test
pistachios_6.csv::w0,data\raw\SmellNet\base_data\testing\pistachios\pistachios_6.csv,pistachios,test,test
pistachios_6.csv::w1,data\raw\SmellNet\base_data\testing\pistachios\pistachios_6.csv,pistachios,test,test
pistachios_6.csv::w2,data\raw\SmellNet\base_data\testing\pistachios\pistachios_6.csv,pistachios,test,test
pistachios_6.csv::w3,data\raw\SmellNet\base_data\testing\pistachios\pistachios_6.csv,pistachios,test,test
pistachios_6.csv::w4,data\raw\SmellNet\base_data\testing\pistachios\pistachios_6.csv,pistachios,test,test
pistachios_6.csv::w5,data\raw\SmellNet\base_data\testing\pistachios\pistachios_6.csv,pistachios,test,test
pistachios_6.csv::w6,data\raw\SmellNet\base_data\testing\pistachios\pistachios_6.csv,pistachios,test,test
pistachios_6.csv::w7,data\raw\SmellNet\base_data\testing\pistachios\pistachios_6.csv,pistachios,test,test
pistachios_6.csv::w8,data\raw\SmellNet\base_data\testing\pistachios\pistachios_6.csv,pistachios,test,test
potato_6.csv::w0,data\raw\SmellNet\base_data\testing\potato\potato_6.csv,potato,test,test
potato_6.csv::w1,data\raw\SmellNet\base_data\testing\potato\potato_6.csv,potato,test,test
potato_6.csv::w2,data\raw\SmellNet\base_data\testing\potato\potato_6.csv,potato,test,test
potato_6.csv::w3,data\raw\SmellNet\base_data\testing\potato\potato_6.csv,potato,test,test
potato_6.csv::w4,data\raw\SmellNet\base_data\testing\potato\potato_6.csv,potato,test,test
potato_6.csv::w5,data\raw\SmellNet\base_data\testing\potato\potato_6.csv,potato,test,test
potato_6.csv::w6,data\raw\SmellNet\base_data\testing\potato\potato_6.csv,potato,test,test
potato_6.csv::w7,data\raw\SmellNet\base_data\testing\potato\potato_6.csv,potato,test,test
potato_6.csv::w8,data\raw\SmellNet\base_data\testing\potato\potato_6.csv,potato,test,test
radish_6.csv::w0,data\raw\SmellNet\base_data\testing\radish\radish_6.csv,radish,test,test
radish_6.csv::w1,data\raw\SmellNet\base_data\testing\radish\radish_6.csv,radish,test,test
radish_6.csv::w2,data\raw\SmellNet\base_data\testing\radish\radish_6.csv,radish,test,test
radish_6.csv::w3,data\raw\SmellNet\base_data\testing\radish\radish_6.csv,radish,test,test
radish_6.csv::w4,data\raw\SmellNet\base_data\testing\radish\radish_6.csv,radish,test,test
radish_6.csv::w5,data\raw\SmellNet\base_data\testing\radish\radish_6.csv,radish,test,test
radish_6.csv::w6,data\raw\SmellNet\base_data\testing\radish\radish_6.csv,radish,test,test
radish_6.csv::w7,data\raw\SmellNet\base_data\testing\radish\radish_6.csv,radish,test,test
radish_6.csv::w8,data\raw\SmellNet\base_data\testing\radish\radish_6.csv,radish,test,test
saffron_6.csv::w0,data\raw\SmellNet\base_data\testing\saffron\saffron_6.csv,saffron,test,test
saffron_6.csv::w1,data\raw\SmellNet\base_data\testing\saffron\saffron_6.csv,saffron,test,test
saffron_6.csv::w2,data\raw\SmellNet\base_data\testing\saffron\saffron_6.csv,saffron,test,test
saffron_6.csv::w3,data\raw\SmellNet\base_data\testing\saffron\saffron_6.csv,saffron,test,test
saffron_6.csv::w4,data\raw\SmellNet\base_data\testing\saffron\saffron_6.csv,saffron,test,test
saffron_6.csv::w5,data\raw\SmellNet\base_data\testing\saffron\saffron_6.csv,saffron,test,test
saffron_6.csv::w6,data\raw\SmellNet\base_data\testing\saffron\saffron_6.csv,saffron,test,test
saffron_6.csv::w7,data\raw\SmellNet\base_data\testing\saffron\saffron_6.csv,saffron,test,test
saffron_6.csv::w8,data\raw\SmellNet\base_data\testing\saffron\saffron_6.csv,saffron,test,test
star_anise_6.csv::w0,data\raw\SmellNet\base_data\testing\star_anise\star_anise_6.csv,star_anise,test,test
star_anise_6.csv::w1,data\raw\SmellNet\base_data\testing\star_anise\star_anise_6.csv,star_anise,test,test
star_anise_6.csv::w2,data\raw\SmellNet\base_data\testing\star_anise\star_anise_6.csv,star_anise,test,test
star_anise_6.csv::w3,data\raw\SmellNet\base_data\testing\star_anise\star_anise_6.csv,star_anise,test,test
star_anise_6.csv::w4,data\raw\SmellNet\base_data\testing\star_anise\star_anise_6.csv,star_anise,test,test
star_anise_6.csv::w5,data\raw\SmellNet\base_data\testing\star_anise\star_anise_6.csv,star_anise,test,test
star_anise_6.csv::w6,data\raw\SmellNet\base_data\testing\star_anise\star_anise_6.csv,star_anise,test,test
star_anise_6.csv::w7,data\raw\SmellNet\base_data\testing\star_anise\star_anise_6.csv,star_anise,test,test
star_anise_6.csv::w8,data\raw\SmellNet\base_data\testing\star_anise\star_anise_6.csv,star_anise,test,test
strawberry_6.csv::w0,data\raw\SmellNet\base_data\testing\strawberry\strawberry_6.csv,strawberry,test,test
strawberry_6.csv::w1,data\raw\SmellNet\base_data\testing\strawberry\strawberry_6.csv,strawberry,test,test
strawberry_6.csv::w2,data\raw\SmellNet\base_data\testing\strawberry\strawberry_6.csv,strawberry,test,test
strawberry_6.csv::w3,data\raw\SmellNet\base_data\testing\strawberry\strawberry_6.csv,strawberry,test,test
strawberry_6.csv::w4,data\raw\SmellNet\base_data\testing\strawberry\strawberry_6.csv,strawberry,test,test
strawberry_6.csv::w5,data\raw\SmellNet\base_data\testing\strawberry\strawberry_6.csv,strawberry,test,test
strawberry_6.csv::w6,data\raw\SmellNet\base_data\testing\strawberry\strawberry_6.csv,strawberry,test,test
strawberry_6.csv::w7,data\raw\SmellNet\base_data\testing\strawberry\strawberry_6.csv,strawberry,test,test
strawberry_6.csv::w8,data\raw\SmellNet\base_data\testing\strawberry\strawberry_6.csv,strawberry,test,test
sweet_potato_6.csv::w0,data\raw\SmellNet\base_data\testing\sweet_potato\sweet_potato_6.csv,sweet_potato,test,test
sweet_potato_6.csv::w1,data\raw\SmellNet\base_data\testing\sweet_potato\sweet_potato_6.csv,sweet_potato,test,test
sweet_potato_6.csv::w2,data\raw\SmellNet\base_data\testing\sweet_potato\sweet_potato_6.csv,sweet_potato,test,test
sweet_potato_6.csv::w3,data\raw\SmellNet\base_data\testing\sweet_potato\sweet_potato_6.csv,sweet_potato,test,test
sweet_potato_6.csv::w4,data\raw\SmellNet\base_data\testing\sweet_potato\sweet_potato_6.csv,sweet_potato,test,test
sweet_potato_6.csv::w5,data\raw\SmellNet\base_data\testing\sweet_potato\sweet_potato_6.csv,sweet_potato,test,test
sweet_potato_6.csv::w6,data\raw\SmellNet\base_data\testing\sweet_potato\sweet_potato_6.csv,sweet_potato,test,test
sweet_potato_6.csv::w7,data\raw\SmellNet\base_data\testing\sweet_potato\sweet_potato_6.csv,sweet_potato,test,test
sweet_potato_6.csv::w8,data\raw\SmellNet\base_data\testing\sweet_potato\sweet_potato_6.csv,sweet_potato,test,test
tomato_6.csv::w0,data\raw\SmellNet\base_data\testing\tomato\tomato_6.csv,tomato,test,test
tomato_6.csv::w1,data\raw\SmellNet\base_data\testing\tomato\tomato_6.csv,tomato,test,test
tomato_6.csv::w2,data\raw\SmellNet\base_data\testing\tomato\tomato_6.csv,tomato,test,test
tomato_6.csv::w3,data\raw\SmellNet\base_data\testing\tomato\tomato_6.csv,tomato,test,test
tomato_6.csv::w4,data\raw\SmellNet\base_data\testing\tomato\tomato_6.csv,tomato,test,test
tomato_6.csv::w5,data\raw\SmellNet\base_data\testing\tomato\tomato_6.csv,tomato,test,test
tomato_6.csv::w6,data\raw\SmellNet\base_data\testing\tomato\tomato_6.csv,tomato,test,test
tomato_6.csv::w7,data\raw\SmellNet\base_data\testing\tomato\tomato_6.csv,tomato,test,test
tomato_6.csv::w8,data\raw\SmellNet\base_data\testing\tomato\tomato_6.csv,tomato,test,test
turnip_6.csv::w0,data\raw\SmellNet\base_data\testing\turnip\turnip_6.csv,turnip,test,test
turnip_6.csv::w1,data\raw\SmellNet\base_data\testing\turnip\turnip_6.csv,turnip,test,test
turnip_6.csv::w2,data\raw\SmellNet\base_data\testing\turnip\turnip_6.csv,turnip,test,test
turnip_6.csv::w3,data\raw\SmellNet\base_data\testing\turnip\turnip_6.csv,turnip,test,test
turnip_6.csv::w4,data\raw\SmellNet\base_data\testing\turnip\turnip_6.csv,turnip,test,test
turnip_6.csv::w5,data\raw\SmellNet\base_data\testing\turnip\turnip_6.csv,turnip,test,test
turnip_6.csv::w6,data\raw\SmellNet\base_data\testing\turnip\turnip_6.csv,turnip,test,test
turnip_6.csv::w7,data\raw\SmellNet\base_data\testing\turnip\turnip_6.csv,turnip,test,test
turnip_6.csv::w8,data\raw\SmellNet\base_data\testing\turnip\turnip_6.csv,turnip,test,test
walnuts_6.csv::w0,data\raw\SmellNet\base_data\testing\walnuts\walnuts_6.csv,walnuts,test,test
walnuts_6.csv::w1,data\raw\SmellNet\base_data\testing\walnuts\walnuts_6.csv,walnuts,test,test
walnuts_6.csv::w2,data\raw\SmellNet\base_data\testing\walnuts\walnuts_6.csv,walnuts,test,test
walnuts_6.csv::w3,data\raw\SmellNet\base_data\testing\walnuts\walnuts_6.csv,walnuts,test,test
walnuts_6.csv::w4,data\raw\SmellNet\base_data\testing\walnuts\walnuts_6.csv,walnuts,test,test
walnuts_6.csv::w5,data\raw\SmellNet\base_data\testing\walnuts\walnuts_6.csv,walnuts,test,test
walnuts_6.csv::w6,data\raw\SmellNet\base_data\testing\walnuts\walnuts_6.csv,walnuts,test,test
walnuts_6.csv::w7,data\raw\SmellNet\base_data\testing\walnuts\walnuts_6.csv,walnuts,test,test
walnuts_6.csv::w8,data\raw\SmellNet\base_data\testing\walnuts\walnuts_6.csv,walnuts,test,test
allspice_1.csv::w0,data\raw\SmellNet\base_data\training\allspice\allspice_1.csv,allspice,train,train
allspice_1.csv::w1,data\raw\SmellNet\base_data\training\allspice\allspice_1.csv,allspice,train,train
allspice_1.csv::w2,data\raw\SmellNet\base_data\training\allspice\allspice_1.csv,allspice,train,train
allspice_1.csv::w3,data\raw\SmellNet\base_data\training\allspice\allspice_1.csv,allspice,train,train
allspice_1.csv::w4,data\raw\SmellNet\base_data\training\allspice\allspice_1.csv,allspice,train,train
allspice_1.csv::w5,data\raw\SmellNet\base_data\training\allspice\allspice_1.csv,allspice,train,train
allspice_1.csv::w6,data\raw\SmellNet\base_data\training\allspice\allspice_1.csv,allspice,train,train
allspice_1.csv::w7,data\raw\SmellNet\base_data\training\allspice\allspice_1.csv,allspice,train,train
allspice_1.csv::w8,data\raw\SmellNet\base_data\training\allspice\allspice_1.csv,allspice,train,train
allspice_2.csv::w0,data\raw\SmellNet\base_data\training\allspice\allspice_2.csv,allspice,train,train
allspice_2.csv::w1,data\raw\SmellNet\base_data\training\allspice\allspice_2.csv,allspice,train,train
allspice_2.csv::w2,data\raw\SmellNet\base_data\training\allspice\allspice_2.csv,allspice,train,train
allspice_2.csv::w3,data\raw\SmellNet\base_data\training\allspice\allspice_2.csv,allspice,train,train
allspice_2.csv::w4,data\raw\SmellNet\base_data\training\allspice\allspice_2.csv,allspice,train,train
allspice_2.csv::w5,data\raw\SmellNet\base_data\training\allspice\allspice_2.csv,allspice,train,train
allspice_2.csv::w6,data\raw\SmellNet\base_data\training\allspice\allspice_2.csv,allspice,train,train
allspice_2.csv::w7,data\raw\SmellNet\base_data\training\allspice\allspice_2.csv,allspice,train,train
allspice_2.csv::w8,data\raw\SmellNet\base_data\training\allspice\allspice_2.csv,allspice,train,train
allspice_3.csv::w0,data\raw\SmellNet\base_data\training\allspice\allspice_3.csv,allspice,train,train
allspice_3.csv::w1,data\raw\SmellNet\base_data\training\allspice\allspice_3.csv,allspice,train,train
