sample_id,group,label,split
pili_nut_6.csv::w6,data\raw\SmellNet\base_data\testing\pili_nut\pili_nut_6.csv,pili_nut,train
pineapple_6.csv::w0,data\raw\SmellNet\base_data\testing\pineapple\pineapple_6.csv,pineapple,train
pineapple_6.csv::w1,data\raw\SmellNet\base_data\testing\pineapple\pineapple_6.csv,pineapple,train
pineapple_6.csv::w2,data\raw\SmellNet\base_data\testing\pineapple\pineapple_6.csv,pineapple,train
pineapple_6.csv::w3,data\raw\SmellNet\base_data\testing\pineapple\pineapple_6.csv,pineapple,train
pineapple_6.csv::w4,data\raw\SmellNet\base_data\testing\pineapple\pineapple_6.csv,pineapple,train
pineapple_6.csv::w5,data\raw\SmellNet\base_data\testing\pineapple\pineapple_6.csv,pineapple,train
pineapple_6.csv::w6,data\raw\SmellNet\base_data\testing\pineapple\pineapple_6.csv,pineapple,train
pistachios_6.csv::w0,data\raw\SmellNet\base_data\testing\pistachios\pistachios_6.csv,pistachios,train
pistachios_6.csv::w1,data\raw\SmellNet\base_data\testing\pistachios\pistachios_6.csv,pistachios,train
pistachios_6.csv::w2,data\raw\SmellNet\base_data\testing\pistachios\pistachios_6.csv,pistachios,train
pistachios_6.csv::w3,data\raw\SmellNet\base_data\testing\pistachios\pistachios_6.csv,pistachios,train
pistachios_6.csv::w4,data\raw\SmellNet\base_data\testing\pistachios\pistachios_6.csv,pistachios,train
pistachios_6.csv::w5,data\raw\SmellNet\base_data\testing\pistachios\pistachios_6.csv,pistachios,train
pistachios_6.csv::w6,data\raw\SmellNet\base_data\testing\pistachios\pistachios_6.csv,pistachios,train
potato_6.csv::w0,data\raw\SmellNet\base_data\testing\potato\potato_6.csv,potato,train
potato_6.csv::w1,data\raw\SmellNet\base_data\testing\potato\potato_6.csv,potato,train
potato_6.csv::w2,data\raw\SmellNet\base_data\testing\potato\potato_6.csv,potato,train
potato_6.csv::w3,data\raw\SmellNet\base_data\testing\potato\potato_6.csv,potato,train
potato_6.csv::w4,data\raw\SmellNet\base_data\testing\potato\potato_6.csv,potato,train
potato_6.csv::w5,data\raw\SmellNet\base_data\testing\potato\potato_6.csv,potato,train
potato_6.csv::w6,data\raw\SmellNet\base_data\testing\potato\potato_6.csv,potato,train
radish_6.csv::w0,data\raw\SmellNet\base_data\testing\radish\radish_6.csv,radish,test
radish_6.csv::w1,data\raw\SmellNet\base_data\testing\radish\radish_6.csv,radish,test
radish_6.csv::w2,data\raw\SmellNet\base_data\testing\radish\radish_6.csv,radish,test
radish_6.csv::w3,data\raw\SmellNet\base_data\testing\radish\radish_6.csv,radish,test
radish_6.csv::w4,data\raw\SmellNet\base_data\testing\radish\radish_6.csv,radish,test
radish_6.csv::w5,data\raw\SmellNet\base_data\testing\radish\radish_6.csv,radish,test
radish_6.csv::w6,data\raw\SmellNet\base_data\testing\radish\radish_6.csv,radish,test
saffron_6.csv::w0,data\raw\SmellNet\base_data\testing\saffron\saffron_6.csv,saffron,train
saffron_6.csv::w1,data\raw\SmellNet\base_data\testing\saffron\saffron_6.csv,saffron,train
saffron_6.csv::w2,data\raw\SmellNet\base_data\testing\saffron\saffron_6.csv,saffron,train
saffron_6.csv::w3,data\raw\SmellNet\base_data\testing\saffron\saffron_6.csv,saffron,train
saffron_6.csv::w4,data\raw\SmellNet\base_data\testing\saffron\saffron_6.csv,saffron,train
saffron_6.csv::w5,data\raw\SmellNet\base_data\testing\saffron\saffron_6.csv,saffron,train
saffron_6.csv::w6,data\raw\SmellNet\base_data\testing\saffron\saffron_6.csv,saffron,train
star_anise_6.csv::w0,data\raw\SmellNet\base_data\testing\star_anise\star_anise_6.csv,star_anise,train
star_anise_6.csv::w1,data\raw\SmellNet\base_data\testing\star_anise\star_anise_6.csv,star_anise,train
star_anise_6.csv::w2,data\raw\SmellNet\base_data\testing\star_anise\star_anise_6.csv,star_anise,train
star_anise_6.csv::w3,data\raw\SmellNet\base_data\testing\star_anise\star_anise_6.csv,star_anise,train
star_anise_6.csv::w4,data\raw\SmellNet\base_data\testing\star_anise\star_anise_6.csv,star_anise,train
star_anise_6.csv::w5,data\raw\SmellNet\base_data\testing\star_anise\star_anise_6.csv,star_anise,train
star_anise_6.csv::w6,data\raw\SmellNet\base_data\testing\star_anise\star_anise_6.csv,star_anise,train
strawberry_6.csv::w0,data\raw\SmellNet\base_data\testing\strawberry\strawberry_6.csv,strawberry,test
strawberry_6.csv::w1,data\raw\SmellNet\base_data\testing\strawberry\strawberry_6.csv,strawberry,test
strawberry_6.csv::w2,data\raw\SmellNet\base_data\testing\strawberry\strawberry_6.csv,strawberry,test
strawberry_6.csv::w3,data\raw\SmellNet\base_data\testing\strawberry\strawberry_6.csv,strawberry,test
strawberry_6.csv::w4,data\raw\SmellNet\base_data\testing\strawberry\strawberry_6.csv,strawberry,test
strawberry_6.csv::w5,data\raw\SmellNet\base_data\testing\strawberry\strawberry_6.csv,strawberry,test
strawberry_6.csv::w6,data\raw\SmellNet\base_data\testing\strawberry\strawberry_6.csv,strawberry,test
sweet_potato_6.csv::w0,data\raw\SmellNet\base_data\testing\sweet_potato\sweet_potato_6.csv,sweet_potato,test
sweet_potato_6.csv::w1,data\raw\SmellNet\base_data\testing\sweet_potato\sweet_potato_6.csv,sweet_potato,test
sweet_potato_6.csv::w2,data\raw\SmellNet\base_data\testing\sweet_potato\sweet_potato_6.csv,sweet_potato,test
sweet_potato_6.csv::w3,data\raw\SmellNet\base_data\testing\sweet_potato\sweet_potato_6.csv,sweet_potato,test
sweet_potato_6.csv::w4,data\raw\SmellNet\base_data\testing\sweet_potato\sweet_potato_6.csv,sweet_potato,test
sweet_potato_6.csv::w5,data\raw\SmellNet\base_data\testing\sweet_potato\sweet_potato_6.csv,sweet_potato,test
sweet_potato_6.csv::w6,data\raw\SmellNet\base_data\testing\sweet_potato\sweet_potato_6.csv,sweet_potato,test
tomato_6.csv::w0,data\raw\SmellNet\base_data\testing\tomato\tomato_6.csv,tomato,train
tomato_6.csv::w1,data\raw\SmellNet\base_data\testing\tomato\tomato_6.csv,tomato,train
tomato_6.csv::w2,data\raw\SmellNet\base_data\testing\tomato\tomato_6.csv,tomato,train
tomato_6.csv::w3,data\raw\SmellNet\base_data\testing\tomato\tomato_6.csv,tomato,train
tomato_6.csv::w4,data\raw\SmellNet\base_data\testing\tomato\tomato_6.csv,tomato,train
tomato_6.csv::w5,data\raw\SmellNet\base_data\testing\tomato\tomato_6.csv,tomato,train
tomato_6.csv::w6,data\raw\SmellNet\base_data\testing\tomato\tomato_6.csv,tomato,train
turnip_6.csv::w0,data\raw\SmellNet\base_data\testing\turnip\turnip_6.csv,turnip,val
turnip_6.csv::w1,data\raw\SmellNet\base_data\testing\turnip\turnip_6.csv,turnip,val
turnip_6.csv::w2,data\raw\SmellNet\base_data\testing\turnip\turnip_6.csv,turnip,val
turnip_6.csv::w3,data\raw\SmellNet\base_data\testing\turnip\turnip_6.csv,turnip,val
turnip_6.csv::w4,data\raw\SmellNet\base_data\testing\turnip\turnip_6.csv,turnip,val
turnip_6.csv::w5,data\raw\SmellNet\base_data\testing\turnip\turnip_6.csv,turnip,val
turnip_6.csv::w6,data\raw\SmellNet\base_data\testing\turnip\turnip_6.csv,turnip,val
walnuts_6.csv::w0,data\raw\SmellNet\base_data\testing\walnuts\walnuts_6.csv,walnuts,train
walnuts_6.csv::w1,data\raw\SmellNet\base_data\testing\walnuts\walnuts_6.csv,walnuts,train
walnuts_6.csv::w2,data\raw\SmellNet\base_data\testing\walnuts\walnuts_6.csv,walnuts,train
walnuts_6.csv::w3,data\raw\SmellNet\base_data\testing\walnuts\walnuts_6.csv,walnuts,train
walnuts_6.csv::w4,data\raw\SmellNet\base_data\testing\walnuts\walnuts_6.csv,walnuts,train
walnuts_6.csv::w5,data\raw\SmellNet\base_data\testing\walnuts\walnuts_6.csv,walnuts,train
walnuts_6.csv::w6,data\raw\SmellNet\base_data\testing\walnuts\walnuts_6.csv,walnuts,train
allspice_1.csv::w0,data\raw\SmellNet\base_data\training\allspice\allspice_1.csv,allspice,train
allspice_1.csv::w1,data\raw\SmellNet\base_data\training\allspice\allspice_1.csv,allspice,train
allspice_1.csv::w2,data\raw\SmellNet\base_data\training\allspice\allspice_1.csv,allspice,train
allspice_1.csv::w3,data\raw\SmellNet\base_data\training\allspice\allspice_1.csv,allspice,train
allspice_1.csv::w4,data\raw\SmellNet\base_data\training\allspice\allspice_1.csv,allspice,train
allspice_1.csv::w5,data\raw\SmellNet\base_data\training\allspice\allspice_1.csv,allspice,train
allspice_1.csv::w6,data\raw\SmellNet\base_data\training\allspice\allspice_1.csv,allspice,train
allspice_2.csv::w0,data\raw\SmellNet\base_data\training\allspice\allspice_2.csv,allspice,train
allspice_2.csv::w1,data\raw\SmellNet\base_data\training\allspice\allspice_2.csv,allspice,train
allspice_2.csv::w2,data\raw\SmellNet\base_data\training\allspice\allspice_2.csv,allspice,train
allspice_2.csv::w3,data\raw\SmellNet\base_data\training\allspice\allspice_2.csv,allspice,train
allspice_2.csv::w4,data\raw\SmellNet\base_data\training\allspice\allspice_2.csv,allspice,train
allspice_2.csv::w5,data\raw\SmellNet\base_data\training\allspice\allspice_2.csv,allspice,train
allspice_2.csv::w6,data\raw\SmellNet\base_data\training\allspice\allspice_2.csv,allspice,train
allspice_3.csv::w0,data\raw\SmellNet\base_data\training\allspice\allspice_3.csv,allspice,train
allspice_3.csv::w1,data\raw\SmellNet\base_data\training\allspice\allspice_3.csv,allspice,train
allspice_3.csv::w2,data\raw\SmellNet\base_data\training\allspice\allspice_3.csv,allspice,train
allspice_3.csv::w3,data\raw\SmellNet\base_data\training\allspice\allspice_3.csv,allspice,train
allspice_3.csv::w4,data\raw\SmellNet\base_data\training\allspice\allspice_3.csv,allspice,train
allspice_3.csv::w5,data\raw\SmellNet\base_data\training\allspice\allspice_3.csv,allspice,train
allspice_3.csv::w6,data\raw\SmellNet\base_data\training\allspice\allspice_3.csv,allspice,train
allspice_4.csv::w0,data\raw\SmellNet\base_data\training\allspice\allspice_4.csv,allspice,train
allspice_4.csv::w1,data\raw\SmellNet\base_data\training\allspice\allspice_4.csv,allspice,train
allspice_4.csv::w2,data\raw\SmellNet\base_data\training\allspice\allspice_4.csv,allspice,train
allspice_4.csv::w3,data\raw\SmellNet\base_data\training\allspice\allspice_4.csv,allspice,train
allspice_4.csv::w4,data\raw\SmellNet\base_data\training\allspice\allspice_4.csv,allspice,train
allspice_4.csv::w5,data\raw\SmellNet\base_data\training\allspice\allspice_4.csv,allspice,train
allspice_4.csv::w6,data\raw\SmellNet\base_data\training\allspice\allspice_4.csv,allspice,train
allspice_5.csv::w0,data\raw\SmellNet\base_data\training\allspice\allspice_5.csv,allspice,train
allspice_5.csv::w1,data\raw\SmellNet\base_data\training\allspice\allspice_5.csv,allspice,train
allspice_5.csv::w2,data\raw\SmellNet\base_data\training\allspice\allspice_5.csv,allspice,train
allspice_5.csv::w3,data\raw\SmellNet\base_data\training\allspice\allspice_5.csv,allspice,train
allspice_5.csv::w4,data\raw\SmellNet\base_data\training\allspice\allspice_5.csv,allspice,train
allspice_5.csv::w5,data\raw\SmellNet\base_data\training\allspice\allspice_5.csv,allspice,train
allspice_5.csv::w6,data\raw\SmellNet\base_data\training\allspice\allspice_5.csv,allspice,train
almond_1.csv::w0,data\raw\SmellNet\base_data\training\almond\almond_1.csv,almond,val
almond_1.csv::w1,data\raw\SmellNet\base_data\training\almond\almond_1.csv,almond,val
almond_1.csv::w2,data\raw\SmellNet\base_data\training\almond\almond_1.csv,almond,val
almond_1.csv::w3,data\raw\SmellNet\base_data\training\almond\almond_1.csv,almond,val
almond_1.csv::w4,data\raw\SmellNet\base_data\training\almond\almond_1.csv,almond,val
almond_1.csv::w5,data\raw\SmellNet\base_data\training\almond\almond_1.csv,almond,val
almond_1.csv::w6,data\raw\SmellNet\base_data\training\almond\almond_1.csv,almond,val
almond_2.csv::w0,data\raw\SmellNet\base_data\training\almond\almond_2.csv,almond,train
almond_2.csv::w1,data\raw\SmellNet\base_data\training\almond\almond_2.csv,almond,train
almond_2.csv::w2,data\raw\SmellNet\base_data\training\almond\almond_2.csv,almond,train
almond_2.csv::w3,data\raw\SmellNet\base_data\training\almond\almond_2.csv,almond,train
almond_2.csv::w4,data\raw\SmellNet\base_data\training\almond\almond_2.csv,almond,train
almond_2.csv::w5,data\raw\SmellNet\base_data\training\almond\almond_2.csv,almond,train
almond_2.csv::w6,data\raw\SmellNet\base_data\training\almond\almond_2.csv,almond,train
almond_3.csv::w0,data\raw\SmellNet\base_data\training\almond\almond_3.csv,almond,test
almond_3.csv::w1,data\raw\SmellNet\base_data\training\almond\almond_3.csv,almond,test
almond_3.csv::w2,data\raw\SmellNet\base_data\training\almond\almond_3.csv,almond,test
almond_3.csv::w3,data\raw\SmellNet\base_data\training\almond\almond_3.csv,almond,test
almond_3.csv::w4,data\raw\SmellNet\base_data\training\almond\almond_3.csv,almond,test
almond_3.csv::w5,data\raw\SmellNet\base_data\training\almond\almond_3.csv,almond,test
almond_3.csv::w6,data\raw\SmellNet\base_data\training\almond\almond_3.csv,almond,test
almond_4.csv::w0,data\raw\SmellNet\base_data\training\almond\almond_4.csv,almond,train
almond_4.csv::w1,data\raw\SmellNet\base_data\training\almond\almond_4.csv,almond,train
almond_4.csv::w2,data\raw\SmellNet\base_data\training\almond\almond_4.csv,almond,train
almond_4.csv::w3,data\raw\SmellNet\base_data\training\almond\almond_4.csv,almond,train
almond_4.csv::w4,data\raw\SmellNet\base_data\training\almond\almond_4.csv,almond,train
almond_4.csv::w5,data\raw\SmellNet\base_data\training\almond\almond_4.csv,almond,train
almond_4.csv::w6,data\raw\SmellNet\base_data\training\almond\almond_4.csv,almond,train
almond_5.csv::w0,data\raw\SmellNet\base_data\training\almond\almond_5.csv,almond,train
almond_5.csv::w1,data\raw\SmellNet\base_data\training\almond\almond_5.csv,almond,train
almond_5.csv::w2,data\raw\SmellNet\base_data\training\almond\almond_5.csv,almond,train
almond_5.csv::w3,data\raw\SmellNet\base_data\training\almond\almond_5.csv,almond,train
almond_5.csv::w4,data\raw\SmellNet\base_data\training\almond\almond_5.csv,almond,train
almond_5.csv::w5,data\raw\SmellNet\base_data\training\almond\almond_5.csv,almond,train
almond_5.csv::w6,data\raw\SmellNet\base_data\training\almond\almond_5.csv,almond,train
angelica_1.csv::w0,data\raw\SmellNet\base_data\training\angelica\angelica_1.csv,angelica,test
angelica_1.csv::w1,data\raw\SmellNet\base_data\training\angelica\angelica_1.csv,angelica,test
angelica_1.csv::w2,data\raw\SmellNet\base_data\training\angelica\angelica_1.csv,angelica,test
angelica_1.csv::w3,data\raw\SmellNet\base_data\training\angelica\angelica_1.csv,angelica,test
angelica_1.csv::w4,data\raw\SmellNet\base_data\training\angelica\angelica_1.csv,angelica,test
angelica_1.csv::w5,data\raw\SmellNet\base_data\training\angelica\angelica_1.csv,angelica,test
angelica_1.csv::w6,data\raw\SmellNet\base_data\training\angelica\angelica_1.csv,angelica,test
angelica_2.csv::w0,data\raw\SmellNet\base_data\training\angelica\angelica_2.csv,angelica,train
angelica_2.csv::w1,data\raw\SmellNet\base_data\training\angelica\angelica_2.csv,angelica,train
angelica_2.csv::w2,data\raw\SmellNet\base_data\training\angelica\angelica_2.csv,angelica,train
angelica_2.csv::w3,data\raw\SmellNet\base_data\training\angelica\angelica_2.csv,angelica,train
angelica_2.csv::w4,data\raw\SmellNet\base_data\training\angelica\angelica_2.csv,angelica,train
angelica_2.csv::w5,data\raw\SmellNet\base_data\training\angelica\angelica_2.csv,angelica,train
angelica_2.csv::w6,data\raw\SmellNet\base_data\training\angelica\angelica_2.csv,angelica,train
angelica_3.csv::w0,data\raw\SmellNet\base_data\training\angelica\angelica_3.csv,angelica,train
angelica_3.csv::w1,data\raw\SmellNet\base_data\training\angelica\angelica_3.csv,angelica,train
angelica_3.csv::w2,data\raw\SmellNet\base_data\training\angelica\angelica_3.csv,angelica,train
angelica_3.csv::w3,data\raw\SmellNet\base_data\training\angelica\angelica_3.csv,angelica,train
angelica_3.csv::w4,data\raw\SmellNet\base_data\training\angelica\angelica_3.csv,angelica,train
angelica_3.csv::w5,data\raw\SmellNet\base_data\training\angelica\angelica_3.csv,angelica,train
angelica_3.csv::w6,data\raw\SmellNet\base_data\training\angelica\angelica_3.csv,angelica,train
angelica_4.csv::w0,data\raw\SmellNet\base_data\training\angelica\angelica_4.csv,angelica,test
angelica_4.csv::w1,data\raw\SmellNet\base_data\training\angelica\angelica_4.csv,angelica,test
angelica_4.csv::w2,data\raw\SmellNet\base_data\training\angelica\angelica_4.csv,angelica,test
angelica_4.csv::w3,data\raw\SmellNet\base_data\training\angelica\angelica_4.csv,angelica,test
angelica_4.csv::w4,data\raw\SmellNet\base_data\training\angelica\angelica_4.csv,angelica,test
angelica_4.csv::w5,data\raw\SmellNet\base_data\training\angelica\angelica_4.csv,angelica,test
angelica_4.csv::w6,data\raw\SmellNet\base_data\training\angelica\angelica_4.csv,angelica,test
angelica_5.csv::w0,data\raw\SmellNet\base_data\training\angelica\angelica_5.csv,angelica,train
angelica_5.csv::w1,data\raw\SmellNet\base_data\training\angelica\angelica_5.csv,angelica,train
angelica_5.csv::w2,data\raw\SmellNet\base_data\training\angelica\angelica_5.csv,angelica,train
angelica_5.csv::w3,data\raw\SmellNet\base_data\training\angelica\angelica_5.csv,angelica,train
angelica_5.csv::w4,data\raw\SmellNet\base_data\training\angelica\angelica_5.csv,angelica,train
angelica_5.csv::w5,data\raw\SmellNet\base_data\training\angelica\angelica_5.csv,angelica,train
angelica_5.csv::w6,data\raw\SmellNet\base_data\training\angelica\angelica_5.csv,angelica,train
apple_1.csv::w0,data\raw\SmellNet\base_data\training\apple\apple_1.csv,apple,train
apple_1.csv::w1,data\raw\SmellNet\base_data\training\apple\apple_1.csv,apple,train
apple_1.csv::w2,data\raw\SmellNet\base_data\training\apple\apple_1.csv,apple,train
apple_1.csv::w3,data\raw\SmellNet\base_data\training\apple\apple_1.csv,apple,train
apple_1.csv::w4,data\raw\SmellNet\base_data\training\apple\apple_1.csv,apple,train
apple_1.csv::w5,data\raw\SmellNet\base_data\training\apple\apple_1.csv,apple,train
apple_1.csv::w6,data\raw\SmellNet\base_data\training\apple\apple_1.csv,apple,train
apple_2.csv::w0,data\raw\SmellNet\base_data\training\apple\apple_2.csv,apple,train
apple_2.csv::w1,data\raw\SmellNet\base_data\training\apple\apple_2.csv,apple,train
apple_2.csv::w2,data\raw\SmellNet\base_data\training\apple\apple_2.csv,apple,train
apple_2.csv::w3,data\raw\SmellNet\base_data\training\apple\apple_2.csv,apple,train
apple_2.csv::w4,data\raw\SmellNet\base_data\training\apple\apple_2.csv,apple,train
apple_2.csv::w5,data\raw\SmellNet\base_data\training\apple\apple_2.csv,apple,train
apple_2.csv::w6,data\raw\SmellNet\base_data\training\apple\apple_2.csv,apple,train
apple_3.csv::w0,data\raw\SmellNet\base_data\training\apple\apple_3.csv,apple,train
apple_3.csv::w1,data\raw\SmellNet\base_data\training\apple\apple_3.csv,apple,train
apple_3.csv::w2,data\raw\SmellNet\base_data\training\apple\apple_3.csv,apple,train
apple_3.csv::w3,data\raw\SmellNet\base_data\training\apple\apple_3.csv,apple,train
apple_3.csv::w4,data\raw\SmellNet\base_data\training\apple\apple_3.csv,apple,train
apple_3.csv::w5,data\raw\SmellNet\base_data\training\apple\apple_3.csv,apple,train
apple_3.csv::w6,data\raw\SmellNet\base_data\training\apple\apple_3.csv,apple,train
apple_4.csv::w0,data\raw\SmellNet\base_data\training\apple\apple_4.csv,apple,val
apple_4.csv::w1,data\raw\SmellNet\base_data\training\apple\apple_4.csv,apple,val
apple_4.csv::w2,data\raw\SmellNet\base_data\training\apple\apple_4.csv,apple,val
apple_4.csv::w3,data\raw\SmellNet\base_data\training\apple\apple_4.csv,apple,val
apple_4.csv::w4,data\raw\SmellNet\base_data\training\apple\apple_4.csv,apple,val
apple_4.csv::w5,data\raw\SmellNet\base_data\training\apple\apple_4.csv,apple,val
apple_4.csv::w6,data\raw\SmellNet\base_data\training\apple\apple_4.csv,apple,val
apple_5.csv::w0,data\raw\SmellNet\base_data\training\apple\apple_5.csv,apple,train
apple_5.csv::w1,data\raw\SmellNet\base_data\training\apple\apple_5.csv,apple,train
apple_5.csv::w2,data\raw\SmellNet\base_data\training\apple\apple_5.csv,apple,train
apple_5.csv::w3,data\raw\SmellNet\base_data\training\apple\apple_5.csv,apple,train
apple_5.csv::w4,data\raw\SmellNet\base_data\training\apple\apple_5.csv,apple,train
apple_5.csv::w5,data\raw\SmellNet\base_data\training\apple\apple_5.csv,apple,train
apple_5.csv::w6,data\raw\SmellNet\base_data\training\apple\apple_5.csv,apple,train
asparagus_1.csv::w0,data\raw\SmellNet\base_data\training\asparagus\asparagus_1.csv,asparagus,train
asparagus_1.csv::w1,data\raw\SmellNet\base_data\training\asparagus\asparagus_1.csv,asparagus,train
asparagus_1.csv::w2,data\raw\SmellNet\base_data\training\asparagus\asparagus_1.csv,asparagus,train
asparagus_1.csv::w3,data\raw\SmellNet\base_data\training\asparagus\asparagus_1.csv,asparagus,train
asparagus_1.csv::w4,data\raw\SmellNet\base_data\training\asparagus\asparagus_1.csv,asparagus,train
asparagus_1.csv::w5,data\raw\SmellNet\base_data\training\asparagus\asparagus_1.csv,asparagus,train
asparagus_1.csv::w6,data\raw\SmellNet\base_data\training\asparagus\asparagus_1.csv,asparagus,train
